return_id,sale_id,return_reason,return_date
16679,205436,Damaged,16-06-2023
16680,132668,Customer Return,12-11-2023
16681,197088,Expired,08-08-2023
16682,244612,Damaged,03-01-2023
16683,132427,Expired,26-08-2023
16684,103078,Wrong Item,16-06-2023
16685,95060,Wrong Item,12-03-2023
16686,213229,Wrong Item,06-11-2023
16687,54664,Damaged,20-11-2023
16688,200754,Damaged,05-12-2023
16689,154899,Wrong Item,10-11-2023
16690,210460,Expired,14-07-2023
16691,220980,Wrong Item,17-03-2023
16692,150712,Wrong Item,10-03-2023
16693,167938,Wrong Item,10-01-2023
16694,26182,Customer Return,22-02-2023
16695,81561,Damaged,31-03-2023
16696,55206,Damaged,12-03-2023
16697,18453,Expired,22-07-2023
16698,124541,Expired,31-03-2023
16699,82712,Expired,18-10-2023
16700,219189,Expired,08-11-2023
16701,91817,Damaged,14-08-2023
16702,23893,Customer Return,04-01-2023
16703,1895,Damaged,14-06-2023
16704,65102,Wrong Item,02-03-2023
16705,116812,Wrong Item,08-08-2023
16706,175670,Wrong Item,09-11-2023
16707,1415,Customer Return,12-09-2023
16708,120217,Customer Return,08-12-2023
16709,65257,Damaged,26-12-2023
16710,87256,Wrong Item,29-06-2023
16711,234829,Damaged,22-10-2023
16712,216880,Damaged,27-08-2023
16713,77998,Expired,28-11-2023
16714,2903,Damaged,12-12-2023
16715,100803,Customer Return,27-02-2023
16716,247607,Customer Return,14-07-2023
16717,110968,Wrong Item,11-03-2023
16718,230897,Customer Return,14-10-2023
16719,9471,Customer Return,26-09-2023
16720,212769,Expired,12-01-2023
16721,170771,Wrong Item,08-04-2023
16722,32592,Customer Return,10-02-2023
16723,33670,Expired,01-11-2023
16724,40506,Damaged,21-04-2023
16725,84068,Customer Return,15-05-2023
16726,145003,Damaged,13-12-2023
16727,69671,Damaged,28-01-2023
16728,17744,Wrong Item,12-07-2023
16729,46787,Wrong Item,28-04-2023
16730,41654,Customer Return,28-10-2023
16731,33508,Wrong Item,03-07-2023
16732,129443,Wrong Item,07-11-2023
16733,76703,Wrong Item,20-11-2023
16734,11850,Expired,20-01-2023
16735,69005,Customer Return,25-03-2023
16736,104045,Wrong Item,01-11-2023
16737,92581,Wrong Item,28-03-2023
16738,29452,Damaged,05-05-2023
16739,202449,Damaged,20-10-2023
16740,139969,Damaged,07-03-2023
16741,245555,Damaged,06-02-2023
16742,216349,Expired,25-11-2023
16743,38256,Wrong Item,07-08-2023
16744,34543,Damaged,05-07-2023
16745,124316,Expired,26-09-2023
16746,138271,Expired,12-01-2023
16747,98752,Wrong Item,27-10-2023
16748,200349,Wrong Item,09-02-2023
16749,153796,Expired,06-06-2023
16750,123094,Expired,27-10-2023
16751,188292,Expired,25-04-2023
16752,23427,Wrong Item,19-12-2023
16753,19426,Damaged,16-09-2023
16754,225947,Wrong Item,03-10-2023
16755,143008,Expired,08-02-2023
16756,192517,Wrong Item,17-03-2023
16757,180912,Customer Return,04-06-2023
16758,69703,Wrong Item,22-07-2023
16759,135150,Customer Return,31-08-2023
16760,107309,Wrong Item,31-07-2023
16761,73467,Damaged,31-01-2023
16762,142530,Damaged,13-10-2023
16763,161045,Customer Return,13-08-2023
16764,100082,Wrong Item,19-06-2023
16765,108232,Expired,18-12-2023
16766,140242,Customer Return,27-11-2023
16767,209358,Expired,19-04-2023
16768,42190,Expired,09-06-2023
16769,118480,Expired,02-11-2023
16770,118116,Customer Return,17-12-2023
16771,33182,Wrong Item,17-11-2023
16772,189251,Expired,13-11-2023
16773,214978,Wrong Item,17-08-2023
16774,59439,Wrong Item,05-01-2023
16775,180221,Expired,08-02-2023
16776,19357,Wrong Item,13-02-2023
16777,119502,Damaged,01-08-2023
16778,20453,Wrong Item,15-12-2023
16779,197047,Expired,25-01-2023
16780,42766,Customer Return,01-04-2023
16781,51250,Damaged,15-05-2023
16782,241333,Damaged,21-03-2023
16783,158084,Expired,08-06-2023
16784,233287,Wrong Item,28-06-2023
16785,8029,Customer Return,29-12-2023
16786,228000,Expired,18-02-2023
16787,77699,Expired,10-08-2023
16788,225315,Damaged,26-05-2023
16789,145577,Customer Return,23-08-2023
16790,179869,Customer Return,10-08-2023
16791,24288,Damaged,04-05-2023
16792,120933,Damaged,24-01-2023
16793,221036,Expired,09-07-2023
16794,75826,Wrong Item,16-01-2023
16795,133478,Wrong Item,12-05-2023
16796,246705,Wrong Item,02-11-2023
16797,133976,Customer Return,16-04-2023
16798,244867,Wrong Item,16-11-2023
16799,69201,Damaged,28-07-2023
16800,79096,Expired,14-06-2023
16801,218963,Damaged,11-03-2023
16802,33412,Wrong Item,14-11-2023
16803,81540,Expired,22-02-2023
16804,91438,Expired,30-11-2023
16805,141967,Wrong Item,29-10-2023
16806,106067,Wrong Item,10-05-2023
16807,124821,Expired,10-11-2023
16808,21895,Damaged,05-09-2023
16809,104639,Expired,01-10-2023
16810,26907,Customer Return,05-06-2023
16811,157421,Damaged,26-07-2023
16812,89775,Wrong Item,31-07-2023
16813,249453,Wrong Item,26-07-2023
16814,86049,Customer Return,23-12-2023
16815,66433,Damaged,27-04-2023
16816,154462,Damaged,01-11-2023
16817,60376,Wrong Item,09-12-2023
16818,172313,Customer Return,01-08-2023
16819,208297,Customer Return,23-01-2023
16820,9592,Expired,21-04-2023
16821,2997,Damaged,14-10-2023
16822,8608,Wrong Item,01-06-2023
16823,87940,Customer Return,11-08-2023
16824,172811,Damaged,22-01-2023
16825,154115,Expired,03-06-2023
16826,174703,Damaged,22-11-2023
16827,56997,Expired,20-04-2023
16828,4383,Wrong Item,09-12-2023
16829,28667,Expired,03-08-2023
16830,74639,Damaged,28-05-2023
16831,212258,Wrong Item,11-12-2023
16832,100473,Damaged,22-01-2023
16833,52114,Customer Return,17-12-2023
16834,176288,Customer Return,19-12-2023
16835,144123,Customer Return,13-05-2023
16836,118878,Damaged,26-09-2023
16837,99496,Wrong Item,18-02-2023
16838,120847,Damaged,30-07-2023
16839,43629,Customer Return,19-09-2023
16840,213989,Expired,11-03-2023
16841,80786,Wrong Item,21-05-2023
16842,210070,Customer Return,12-02-2023
16843,120016,Wrong Item,19-04-2023
16844,135241,Wrong Item,24-07-2023
16845,120466,Expired,22-10-2023
16846,171059,Damaged,04-01-2023
16847,84124,Wrong Item,24-08-2023
16848,50493,Expired,04-04-2023
16849,31165,Damaged,09-12-2023
16850,151435,Customer Return,20-06-2023
16851,80054,Damaged,04-08-2023
16852,199394,Wrong Item,26-02-2023
16853,102307,Damaged,23-12-2023
16854,219527,Wrong Item,04-01-2023
16855,204699,Wrong Item,19-10-2023
16856,222407,Expired,03-10-2023
16857,151066,Wrong Item,22-03-2023
16858,66565,Customer Return,03-03-2023
16859,146815,Customer Return,01-05-2023
16860,61091,Damaged,04-02-2023
16861,151204,Expired,03-07-2023
16862,240023,Customer Return,01-02-2023
16863,5689,Wrong Item,09-04-2023
16864,155031,Expired,12-07-2023
16865,149827,Customer Return,18-03-2023
16866,190255,Damaged,12-12-2023
16867,52147,Customer Return,05-05-2023
16868,112829,Expired,23-05-2023
16869,192336,Damaged,21-12-2023
16870,24512,Wrong Item,21-12-2023
16871,136194,Expired,19-10-2023
16872,77754,Damaged,25-12-2023
16873,167883,Expired,02-03-2023
16874,130230,Customer Return,01-06-2023
16875,66119,Expired,10-10-2023
16876,21785,Damaged,22-07-2023
16877,132808,Expired,03-02-2023
16878,174642,Damaged,17-03-2023
16879,51595,Expired,03-09-2023
16880,124308,Damaged,19-09-2023
16881,54099,Expired,09-03-2023
16882,225254,Expired,21-07-2023
16883,173444,Wrong Item,16-04-2023
16884,151432,Wrong Item,11-10-2023
16885,17637,Wrong Item,27-03-2023
16886,212529,Expired,27-08-2023
16887,81030,Wrong Item,25-07-2023
16888,162732,Damaged,24-01-2023
16889,198256,Expired,17-10-2023
16890,113670,Wrong Item,22-04-2023
16891,165194,Wrong Item,02-09-2023
16892,174859,Customer Return,05-05-2023
16893,195777,Damaged,27-03-2023
16894,13746,Expired,08-02-2023
16895,121230,Expired,02-08-2023
16896,186934,Damaged,23-11-2023
16897,33638,Expired,24-04-2023
16898,129125,Damaged,10-01-2023
16899,210547,Damaged,19-04-2023
16900,33162,Customer Return,21-09-2023
16901,45342,Expired,01-05-2023
16902,233508,Expired,10-07-2023
16903,241446,Damaged,08-12-2023
16904,940,Customer Return,15-06-2023
16905,138415,Customer Return,04-03-2023
16906,111060,Damaged,09-09-2023
16907,192974,Wrong Item,24-08-2023
16908,66319,Damaged,27-06-2023
16909,159763,Customer Return,13-10-2023
16910,224944,Wrong Item,19-07-2023
16911,206169,Customer Return,17-06-2023
16912,235824,Wrong Item,24-09-2023
16913,222823,Expired,15-07-2023
16914,130547,Expired,16-11-2023
16915,76435,Customer Return,18-04-2023
16916,230964,Customer Return,01-03-2023
16917,142793,Wrong Item,30-03-2023
16918,96839,Customer Return,22-10-2023
16919,249331,Damaged,01-02-2023
16920,15115,Expired,22-05-2023
16921,202652,Customer Return,24-10-2023
16922,94201,Expired,19-10-2023
16923,127346,Customer Return,29-01-2023
16924,106658,Customer Return,20-07-2023
16925,10620,Wrong Item,05-11-2023
16926,113052,Wrong Item,22-01-2023
16927,65913,Expired,13-03-2023
16928,185361,Damaged,05-09-2023
16929,202685,Damaged,18-11-2023
16930,116071,Expired,21-09-2023
16931,168262,Expired,14-10-2023
16932,213829,Customer Return,06-09-2023
16933,189413,Expired,19-12-2023
16934,106406,Customer Return,21-07-2023
16935,103144,Wrong Item,03-07-2023
16936,60325,Wrong Item,18-06-2023
16937,154640,Wrong Item,01-09-2023
16938,198496,Wrong Item,30-07-2023
16939,68982,Customer Return,27-09-2023
16940,164988,Wrong Item,06-02-2023
16941,223452,Expired,06-07-2023
16942,230251,Damaged,29-01-2023
16943,153954,Wrong Item,15-12-2023
16944,217798,Expired,27-05-2023
16945,70456,Expired,25-01-2023
16946,71572,Customer Return,21-03-2023
16947,191572,Damaged,27-11-2023
16948,40894,Damaged,26-02-2023
16949,29192,Expired,03-02-2023
16950,234260,Damaged,04-01-2023
16951,142688,Expired,20-05-2023
16952,88441,Expired,24-11-2023
16953,199498,Wrong Item,12-12-2023
16954,158016,Expired,07-12-2023
16955,236121,Expired,27-08-2023
16956,157830,Expired,23-04-2023
16957,238679,Damaged,07-04-2023
16958,124598,Damaged,27-03-2023
16959,15426,Damaged,11-04-2023
16960,46109,Expired,24-06-2023
16961,220807,Wrong Item,18-11-2023
16962,229413,Expired,26-08-2023
16963,141726,Damaged,28-06-2023
16964,171612,Customer Return,02-05-2023
16965,65052,Damaged,17-07-2023
16966,212678,Customer Return,17-02-2023
16967,9954,Damaged,02-11-2023
16968,50818,Damaged,24-02-2023
16969,130995,Damaged,25-10-2023
16970,21477,Customer Return,12-12-2023
16971,21864,Wrong Item,21-07-2023
16972,39672,Customer Return,04-11-2023
16973,97217,Wrong Item,23-07-2023
16974,110215,Damaged,16-03-2023
16975,6139,Customer Return,23-08-2023
16976,232105,Damaged,21-07-2023
16977,106462,Wrong Item,04-07-2023
16978,71847,Customer Return,06-02-2023
16979,23045,Damaged,10-12-2023
16980,93023,Expired,01-10-2023
16981,133409,Damaged,19-11-2023
16982,135867,Expired,08-01-2023
16983,20033,Expired,04-07-2023
16984,2821,Expired,14-02-2023
16985,194488,Damaged,19-08-2023
16986,185113,Damaged,20-06-2023
16987,20588,Wrong Item,16-10-2023
16988,171331,Damaged,10-12-2023
16989,176273,Wrong Item,14-12-2023
16990,50687,Expired,26-07-2023
16991,42420,Damaged,01-02-2023
16992,47806,Wrong Item,25-03-2023
16993,199448,Wrong Item,16-03-2023
16994,153555,Damaged,24-01-2023
16995,242532,Wrong Item,07-07-2023
16996,157405,Expired,01-03-2023
16997,49988,Expired,12-12-2023
16998,106459,Wrong Item,12-01-2023
16999,30496,Wrong Item,20-03-2023
17000,191070,Damaged,30-07-2023
17001,3898,Damaged,21-01-2023
17002,219962,Damaged,20-04-2023
17003,214932,Damaged,05-05-2023
17004,87416,Wrong Item,19-06-2023
17005,188172,Customer Return,02-12-2023
17006,21655,Damaged,09-02-2023
17007,173539,Expired,12-12-2023
17008,206382,Wrong Item,29-11-2023
17009,150883,Wrong Item,28-08-2023
17010,73317,Customer Return,01-05-2023
17011,174597,Wrong Item,05-09-2023
17012,59190,Damaged,26-08-2023
17013,227514,Expired,19-11-2023
17014,192189,Customer Return,30-12-2023
17015,135992,Expired,22-09-2023
17016,45907,Damaged,17-08-2023
17017,43493,Damaged,16-11-2023
17018,224238,Customer Return,21-05-2023
17019,77936,Expired,15-03-2023
17020,143195,Wrong Item,04-11-2023
17021,67040,Expired,06-11-2023
17022,47420,Damaged,20-11-2023
17023,224268,Wrong Item,24-09-2023
17024,121345,Customer Return,22-01-2023
17025,57109,Customer Return,03-10-2023
17026,43681,Expired,19-02-2023
17027,26517,Customer Return,21-01-2023
17028,195949,Damaged,03-04-2023
17029,185767,Wrong Item,26-03-2023
17030,74469,Wrong Item,11-09-2023
17031,227971,Expired,27-04-2023
17032,149802,Damaged,12-04-2023
17033,183416,Damaged,15-07-2023
17034,192237,Customer Return,06-07-2023
17035,28254,Damaged,28-12-2023
17036,178529,Customer Return,20-07-2023
17037,112627,Expired,22-11-2023
17038,128347,Customer Return,25-01-2023
17039,8672,Wrong Item,16-01-2023
17040,18426,Wrong Item,03-02-2023
17041,247616,Wrong Item,01-10-2023
17042,139153,Expired,14-04-2023
17043,96062,Customer Return,06-08-2023
17044,58321,Damaged,08-03-2023
17045,131634,Customer Return,23-07-2023
17046,142481,Wrong Item,04-10-2023
17047,92682,Wrong Item,24-12-2023
17048,132610,Damaged,30-07-2023
17049,187069,Expired,15-04-2023
17050,107191,Customer Return,21-02-2023
17051,182403,Expired,25-02-2023
17052,57120,Customer Return,26-03-2023
17053,153420,Wrong Item,12-01-2023
17054,12242,Customer Return,17-01-2023
17055,67630,Expired,18-05-2023
17056,113858,Expired,11-08-2023
17057,58411,Damaged,26-08-2023
17058,32254,Expired,15-02-2023
17059,23419,Expired,13-02-2023
17060,108301,Expired,31-03-2023
17061,155559,Customer Return,30-04-2023
17062,199111,Damaged,11-12-2023
17063,188429,Damaged,04-03-2023
17064,211349,Wrong Item,23-10-2023
17065,133614,Customer Return,07-11-2023
17066,117615,Damaged,18-09-2023
17067,34278,Damaged,16-08-2023
17068,122918,Damaged,14-07-2023
17069,49376,Wrong Item,24-01-2023
17070,141132,Damaged,28-08-2023
17071,136057,Expired,26-07-2023
17072,121537,Wrong Item,11-05-2023
17073,79782,Damaged,24-05-2023
17074,232234,Customer Return,21-03-2023
17075,191106,Wrong Item,25-05-2023
17076,101035,Expired,16-02-2023
17077,154566,Expired,14-02-2023
17078,62084,Expired,09-10-2023
17079,241767,Customer Return,17-11-2023
17080,12526,Damaged,02-01-2023
17081,120785,Expired,11-11-2023
17082,159955,Expired,28-09-2023
17083,23178,Expired,09-12-2023
17084,120918,Customer Return,18-04-2023
17085,179497,Wrong Item,08-11-2023
17086,57067,Wrong Item,25-01-2023
17087,151717,Customer Return,11-02-2023
17088,107133,Damaged,10-04-2023
17089,184254,Damaged,05-07-2023
17090,21499,Customer Return,16-07-2023
17091,186458,Damaged,10-08-2023
17092,41186,Customer Return,09-03-2023
17093,12905,Customer Return,20-07-2023
17094,61087,Customer Return,20-07-2023
17095,111896,Wrong Item,23-02-2023
17096,247361,Expired,29-05-2023
17097,177215,Customer Return,24-08-2023
17098,244002,Customer Return,23-10-2023
17099,69066,Expired,14-01-2023
17100,144171,Customer Return,25-03-2023
17101,214945,Customer Return,05-08-2023
17102,147969,Expired,18-11-2023
17103,45725,Wrong Item,18-12-2023
17104,171384,Expired,21-01-2023
17105,146332,Wrong Item,05-02-2023
17106,167916,Wrong Item,26-12-2023
17107,117990,Customer Return,06-12-2023
17108,44962,Wrong Item,23-11-2023
17109,211758,Expired,05-03-2023
17110,117576,Damaged,23-02-2023
17111,104691,Damaged,19-11-2023
17112,43894,Wrong Item,17-07-2023
17113,18433,Damaged,31-08-2023
17114,82023,Wrong Item,09-12-2023
17115,66698,Customer Return,18-10-2023
17116,179404,Expired,07-10-2023
17117,41712,Expired,13-10-2023
17118,227515,Customer Return,25-07-2023
17119,190288,Damaged,26-03-2023
17120,239871,Wrong Item,30-07-2023
17121,139546,Customer Return,13-08-2023
17122,42052,Damaged,28-04-2023
17123,172073,Wrong Item,30-01-2023
17124,111635,Wrong Item,02-08-2023
17125,21883,Customer Return,14-04-2023
17126,59086,Wrong Item,17-07-2023
17127,91812,Wrong Item,28-05-2023
17128,14171,Damaged,03-03-2023
17129,41864,Customer Return,03-01-2023
17130,61678,Customer Return,14-03-2023
17131,152177,Wrong Item,22-09-2023
17132,175766,Expired,10-01-2023
17133,232104,Expired,09-05-2023
17134,34174,Expired,11-08-2023
17135,11527,Expired,06-06-2023
17136,231455,Expired,26-10-2023
17137,131319,Wrong Item,09-04-2023
17138,84787,Customer Return,16-06-2023
17139,17785,Damaged,18-08-2023
17140,210419,Damaged,05-02-2023
17141,71861,Expired,07-06-2023
17142,174955,Expired,07-11-2023
17143,174567,Customer Return,26-07-2023
17144,139316,Customer Return,22-08-2023
17145,25463,Customer Return,26-05-2023
17146,177242,Damaged,13-12-2023
17147,27659,Wrong Item,09-01-2023
17148,222019,Wrong Item,18-03-2023
17149,90706,Damaged,09-12-2023
17150,115721,Damaged,13-11-2023
17151,87597,Customer Return,09-08-2023
17152,215513,Wrong Item,11-03-2023
17153,168770,Expired,04-06-2023
17154,153012,Expired,16-12-2023
17155,81275,Expired,11-07-2023
17156,56241,Wrong Item,15-05-2023
17157,208911,Expired,18-11-2023
17158,125897,Wrong Item,25-04-2023
17159,210784,Expired,01-05-2023
17160,228294,Wrong Item,18-04-2023
17161,165194,Wrong Item,02-06-2023
17162,244717,Customer Return,13-08-2023
17163,117620,Expired,22-10-2023
17164,118738,Wrong Item,06-09-2023
17165,191167,Customer Return,20-08-2023
17166,110573,Damaged,27-03-2023
17167,242390,Customer Return,20-05-2023
17168,144010,Expired,20-08-2023
17169,207915,Wrong Item,23-10-2023
17170,125212,Damaged,05-10-2023
17171,130621,Expired,22-09-2023
17172,196128,Customer Return,17-10-2023
17173,31639,Wrong Item,03-02-2023
17174,147585,Wrong Item,16-05-2023
17175,103317,Wrong Item,20-03-2023
17176,86805,Wrong Item,03-02-2023
17177,84438,Damaged,14-07-2023
17178,88997,Expired,25-12-2023
17179,50432,Wrong Item,09-03-2023
17180,71459,Wrong Item,02-05-2023
17181,100603,Damaged,02-11-2023
17182,10338,Damaged,12-01-2023
17183,112426,Customer Return,19-03-2023
17184,168454,Expired,25-01-2023
17185,129627,Expired,23-11-2023
17186,149864,Customer Return,12-11-2023
17187,183271,Damaged,15-09-2023
17188,131023,Expired,22-06-2023
17189,5442,Wrong Item,04-10-2023
17190,130551,Damaged,22-09-2023
17191,192933,Damaged,30-11-2023
17192,42954,Expired,10-09-2023
17193,104556,Customer Return,20-03-2023
17194,236106,Damaged,10-04-2023
17195,136631,Damaged,25-04-2023
17196,106197,Damaged,20-09-2023
17197,244384,Damaged,24-05-2023
17198,140395,Damaged,12-10-2023
17199,112849,Expired,01-05-2023
17200,162248,Customer Return,18-07-2023
